"id","kategorie","skupina","podnet","usmev","smer","kvalita","intenzita","instinkt","sire_oboci","vnitrni_oboci","zevni_oboci","horni_vicko","dolni_vicko","sire_koutky","vyska_koutky","horni_ret","dolni_ret","vyska_usta","horizontalne_hlava","vertikalne_hlava","atraktivita"
"26","odmitnuti","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"26","deprese","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"26","rozvaha","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"26","ocekavani","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"26","reakce","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"26","ocekavani","13","rozmysl","37",0,0,2,6,6,2,24,2,2,36,50,4,21,2,5,7,104
"26","obava","13","optimizmus","38",0,1,2,6,0,2,1,10,7,45,67,4,17,1,1,5,113
"26","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"26","reakce","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"26","obava","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"26","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,1,16,27,6,17,8,5,9,115
"27","obrana","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"27","vstrictnost","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"27","evokace","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"27","rozvaha","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"27","rozvaha","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"27","odmitnuti","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"27","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"27","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"27","agrese","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"27","rozhodnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"27","ocekavani","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"27","deprese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"27","rozhodnuti","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"27","odmitnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"27","ocekavani","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"27","reakce","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"27","zabava","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"27","pohoda","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"27","zabava","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"27","deprese","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"27","deprese","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"27","kontakt","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"27","evokace","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"27","agrese","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"27","obrana","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"27","reakce","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"27","vstrictnost","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"27","rozhodnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"27","reakce","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"27","pohoda","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"27","odmitnuti","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"27","obava","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"27","obava","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"27","pohoda","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"27","obava","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"27","evokace","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"27","agrese","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"27","zabava","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"27","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"27","ocekavani","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"27","rozvaha","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"27","vstrictnost","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"28","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"28","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"28","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"28","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"28","evokace","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"28","obrana","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"28","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"28","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"28","reakce","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"28","odmitnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"28","pohoda","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"28","deprese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"28","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"28","odmitnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"28","obava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"28","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"28","pohoda","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"28","rozvaha","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"28","rozvaha","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"28","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"28","reakce","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"28","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"28","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"28","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"28","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"28","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"28","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"28","rozhodnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"28","rozhodnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"28","odmitnuti","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"28","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"28","ocekavani","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"28","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"28","obava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"28","deprese","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"28","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"28","rozhodnuti","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"28","agrese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"28","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"28","zabava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"28","pohoda","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"28","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"29","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"29","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"29","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"29","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"29","evokace","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"29","obrana","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"29","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"29","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"29","reakce","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"29","odmitnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"29","pohoda","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"29","deprese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"29","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"29","odmitnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"29","obava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"29","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"29","pohoda","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"29","rozvaha","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"29","rozvaha","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"29","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"29","reakce","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"29","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"29","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"29","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"29","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"29","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"29","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"29","rozhodnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"29","rozhodnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"29","odmitnuti","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"29","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"29","ocekavani","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"29","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"29","obava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"29","deprese","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"29","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"29","rozhodnuti","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"29","agrese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"29","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"29","zabava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"29","pohoda","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"29","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"30","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"30","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"30","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"30","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"30","evokace","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"30","obrana","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"30","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"30","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"30","reakce","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"30","odmitnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"30","pohoda","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"30","deprese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"30","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"30","odmitnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"30","obava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"30","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"30","pohoda","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"30","rozvaha","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"30","rozvaha","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"30","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"30","reakce","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"30","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"30","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"30","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"30","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"30","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"30","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"30","rozhodnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"30","rozhodnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"30","odmitnuti","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"30","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"30","ocekavani","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"30","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"30","obava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"30","deprese","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"30","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"30","rozhodnuti","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"30","agrese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"30","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"30","zabava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"30","pohoda","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"30","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"31","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"31","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"31","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"31","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"31","evokace","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"31","obrana","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"31","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"31","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"31","reakce","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"31","odmitnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"31","pohoda","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"31","deprese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"31","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"31","odmitnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"31","obava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"31","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"31","pohoda","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"31","rozvaha","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"31","rozvaha","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"31","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"31","reakce","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"31","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"31","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"31","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"31","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"31","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"31","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"31","rozhodnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"31","rozhodnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"31","odmitnuti","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"31","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"31","ocekavani","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"31","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"31","obava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"31","deprese","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"31","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"31","rozhodnuti","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"31","agrese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"31","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"31","zabava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"31","pohoda","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"31","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"32","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"32","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"32","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"32","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"32","evokace","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"32","obrana","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"32","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"32","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"32","reakce","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"32","odmitnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"32","pohoda","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"32","deprese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"32","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"32","odmitnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"32","obava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"32","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"32","pohoda","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"32","rozvaha","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"32","rozvaha","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"32","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"32","reakce","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"32","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"32","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"32","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"32","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"32","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"32","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"32","rozhodnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"32","rozhodnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"32","odmitnuti","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"32","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"32","ocekavani","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"32","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"32","obava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"32","deprese","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"32","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"32","rozhodnuti","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"32","agrese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"32","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"32","zabava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"32","pohoda","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"32","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"33","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"33","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"33","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"33","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"33","evokace","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"33","obrana","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"33","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"33","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
